426017	22140588000595102
426018	22141072000784402
426019	22141094000791202
426020	22141307000909102
426021	22141955000150802
426022	22142032000167302
426033	22144443000960002
426037	22145377000288102
426038	22145450000324602
426042	22149194000727002
426043	22149444000794202
426044	22149706000917102
426045	22149866000959202
426048	22150831000365202
426050	22152361000009502
426054	22153207000285602
426059	22154138000598702
426063	22154713000783802
426073	22157696000739202
426087	22160845000680702
426091	22161559000868202
426095	22162290000057802
426104	22163371000288202
426105	22163448000313002
426108	22163984000403902
426109	22164122000441402
426116	22165636000736602
426125	22166660000920002
426132	22168564000296302
426133	22168573000297402
426135	22169053000383302
426136	22169117000400802
426137	22169711000507902
426139	22169749000518202
426141	22170726000704002
426146	22171868000887702
426148	22172125000940002
426150	22172680000034602
426152	22174280000289002
426153	22174310000291702
426154	22174492000307602
426155	22174773000329202
426157	22175122000374402
426159	22175450000399302
426160	22175498000401502
426161	22175669000413802
426162	22175957000445002
426167	22178251000668802
426169	22178454000690502
426172	22179204000753102
426174	22180779000911402
426177	22181648000029202
426182	22184724000346502
426183	22184940000360502
426184	22185024000375002
426187	22187013000626702
426197	22190359000106702
426199	22191154000225802
426201	22192296000386302
426204	22193446000553002
426223	22202523000394302
426225	22203041000439302
426228	22203776000506102
426229	22203938000508502
426230	22204285000515702
426232	22204309000516802
426234	22204827000530002
426235	22205109000536602
426241	22209569000746702
426250	22212307000876002
426251	22213173000941302
426253	22213451000958202
426257	22214700000059202
426259	22215651000122202
426260	22216624000186802
426261	22217713000279302
426263	22218186000304102
426265	22219835000433502
426272	22223353000652802
426274	22225166000800102
426276	22225529000839202
426280	22229462000145702
426281	22232014000363202
426293	22233445000499502
426316	22236034000697702
426317	22236579000722102
426322	22236600000723102
426326	22236721000736502
426329	22237285000777302
426330	22238305000871402
426343	22238975000914502
426346	22240351000048102
426347	22240416000050902
426361	22249967000498302
426362	22250667000547702
426364	22250930000563502
426369	22251064000571902
426370	22251941000602102
426371	22252739000610202
426374	22253161000615502
426376	22253552000620102
426377	22253703000623402
426378	22255909000650202
426380	22274026000806402
426381	22274937000871602
426384	22275127000893502
426386	22275321000909502
426388	22275404000915802
426389	22276788000015702
426390	22277733000079502
426391	22278359000128002
426392	22279059000169302
426393	22280252000245802
426394	22280301000249702
426395	22280352000251902
426397	22281210000300002
426398	22281312000303502
426400	22281664000322402
426401	22283001000420102
426402	22283106000425302
426404	22284287000507202
426405	22285190000567702
426411	22285339000578202
426413	22285872000617902
426414	22286058000635402
426419	22286435000664802
426420	22286464000667302
426421	22286820000694802
426422	22287711000768402
426429	22288545000825502
427077	22295481000304102
427078	25121140000181402
427079	25245955000378202
427080	22299074000599202
427081	22299643000642802
427082	22302167000853302
427083	22324417000586202
427084	22330811000096402
427085	22338394000730002
427086	22353016000894302
427087	22358660000223702
427088	22366151000752402
427089	22376845000534902
427090	22384464000152602
427092	22394563000128302
427093	22421649000414802
427094	22541095000566102
427097	22636248000588202
427100	22661933000779002
427101	22746609000287002
427102	25042375000073102
427103	22293455000152902
427104	22313267000775302
427105	22328789000926502
427106	22332954000269102
427107	22403274000831002
427108	22460060000220802
427109	22544264000606702
427111	22112219000592802
427114	22123399000671302
427115	22218472000320902
427116	22276038000958202
427117	22280466000260002
427118	22281178000299202
427119	22287187000730902
427120	22290535000969502
427121	22292070000065702
427122	22296093000355402
427123	22299658000645302
427124	22303858000996002
427126	22305390000123802
427127	22318841000161002
427128	22319079000174502
427136	22321138000315902
427146	22323222000489602
427147	22339665000848702
427148	22344671000280502
427149	22345558000356502
427150	22349452000662202
427151	22351721000811402
427152	22354688000004402
427153	22356506000057702
427154	22357181000109902
427156	22364112000594202
427157	22365269000686702
427158	22367351000836202
427159	22374866000383102
427164	22375544000432002
427165	22376673000522302
427166	22389430000703002
427168	22414434000750102
427169	22558870000847902
427170	22562523000909102
427171	22577030000173102
427173	22117340000341202
427174	22129863000102102
427175	22135037000215502
427176	22135653000515602
427177	22139906000354502
427178	22140784000660202
427179	22146546000780602
427181	22153013000216602
427182	22153460000376202
427183	22159101000126102
427184	22160095000449202
427185	22191832000322102
427186	22195619000759802
427187	22205404000542302
427188	22210316000769502
427189	22211356000824002
427190	22213909000986602
427191	22215216000087202
427192	22220848000484402
427193	22242752000089202
427194	22243545000134702
427195	22246229000277902
427196	22251327000588502
427197	22252584000608602
427198	22258363000679202
427199	22274306000823802
427200	22277657000074302
427201	22277987000097602
427202	22278833000157102
427203	22283266000441902
427204	22284002000491802
427205	22285739000610102
427206	22286191000647902
427207	22287113000721702
427208	22287435000751902
427209	22287940000784402
427210	22288060000792502
427211	22289072000864302
427212	22292353000084902
427213	22292963000117302
427214	22297602000478102
427215	22299761000652502
427216	22302653000884702
427217	22303471000958402
427218	22304080000008802
427219	22313517000792402
427220	22321512000346102
427221	22322981000467402
427222	22326594000750402
427223	22328415000888902
427224	22330798000094902
427225	22340065000891502
427226	22343586000194702
427227	22344606000276602
427228	22344706000284502
427229	22345505000351002
427230	22345704000367102
427231	22347910000531002
427232	22350311000718402
427233	22352020000831702
427235	22355768000000702
427236	22368247000891602
427237	22368768000931902
427239	22369596000996602
427240	22376031000468402
427241	22392404000954602
427242	22397588000361202
427243	22401264000667402
427244	22403891000872702
427245	22408823000288102
427246	22409251000324902
427247	22551575000717402
427248	22560285000871902
427249	22564622000951602
427250	2782589201252402
427251	22019725000786002
427252	22156865000502102
427253	22214925000065302
427254	22390647000809802
427255	22588968000313602
427256	22607191000442102
427266	22135524000478702
427268	22137958000492002
427269	22138129000546702
427271	22142378000269302
427272	22142451000307502
427273	22142986000484902
427274	22143476000643402
427276	22144031000798802
427277	22144175000850002
427278	22144210000871502
427279	22144416000943502
427280	22144433000955402
427281	22144564000012802
427282	22144822000079402
427283	22144836000086202
427285	22146705000857902
427286	22148989000641802
427287	22150004000034602
427288	22150469000220902
427290	22152447000024702
427291	22152902000185402
427292	22153145000254502
427293	22153217000290002
427294	22153327000339502
427295	22154455000685802
427296	22154459000688102
427297	22154515000716202
427298	22154914000841902
427299	22155050000884202
427300	22155816000137102
427301	22156454000373502
427302	22156533000406202
427303	22156552000413202
427304	22156872000505902
427305	22157080000569802
427306	22157184000597702
427307	22157751000763002
427308	22157997000827802
427309	22158474000968202
427310	22158600000001602
427311	22158866000061702
427312	22158922000082702
427313	22159159000135402
427314	22159222000165002
427317	22160498000584902
427319	22160738000664902
427320	22161116000772902
427321	22161128000779402
427322	22161310000832502
427323	22161691000899302
427324	22161727000917402
427325	22161922000968802
427326	22162420000079902
427327	22162462000090802
427328	22162758000148402
427329	22162762000150202
427330	22162771000154202
427331	22162847000180402
427332	22163043000224102
427333	22163129000259402
427334	22163537000341302
427335	22163848000392002
427336	22164363000488702
427337	22164699000557302
427338	22165050000626702
427339	22165238000655602
427340	22165507000716402
427342	22165655000738002
427343	22165809000765802
427344	22165865000781402
427345	22166170000841202
427346	22166369000858902
427347	22166388000863902
427348	22166521000899102
427349	22166634000913002
427350	22167701000138302
427351	22168267000239402
427352	22168292000250902
427353	22168312000256802
427354	22168456000281302
427355	22168513000287702
427356	22168926000367402
427357	22170295000615602
427358	22170964000745402
427359	22171146000757802
427360	22171744000862502
427361	22171852000885902
427362	22171936000906602
427363	22172171000949502
427364	22173970000241302
427365	22174837000335602
427366	22175361000385602
427367	22176931000561302
427368	22177864000639102
427369	22177907000643802
427370	22177999000648302
427371	22178443000689402
427373	22179058000740702
427374	22180421000881102
427375	22181366000983802
427376	22181612000023602
427377	22182916000155202
427378	22182945000159902
427379	22184525000328302
427380	22184631000338002
427381	22185814000473002
427382	22186914000621102
427383	22187493000680502
427384	22188041000758102
427385	22188212000791702
427386	22188316000805902
427387	22189052000917402
427388	22189162000930002
427389	22189275000950702
427390	22189293000954202
427391	22190149000088702
427392	22190365000107402
427393	22192813000456002
427394	22192814000456202
427395	22195058000703802
427396	22195503000751402
427397	22195779000773802
427398	22195792000776802
427399	22197042000893202
427400	22197059000895902
427401	22197330000918202
427402	22197668000947002
427403	22200226000192502
427404	22200716000233002
427405	22201427000315602
427406	22201780000328402
427407	22202111000358802
427409	22202726000406802
427410	22203120000450202
427411	22203731000505602
427412	22204296000516002
427413	22204805000529702
427414	22205558000553702
427415	22206492000593702
427416	22206701000607102
427417	22208113000678802
427418	22208959000710102
427419	22209639000749402
427420	22210076000759402
427421	22210162000760202
427422	22210506000778902
427423	22210840000791902
427424	22211477000828302
427425	22211938000846002
427426	22213313000949602
427427	22213471000959902
427429	22213806000974402
427430	22218051000294502
427431	22220479000464102
427432	22221267000506902
427433	22221917000575302
427434	22225042000793302
427435	22225198000803302
427436	22228954000107102
427437	22236745000736902
427438	22238362000873602
427439	22239120000929702
427440	22239129000929802
427441	22242573000080002
427442	22242588000080702
427443	22242832000094302
427444	22243015000107302
427446	22245878000257302
427447	22246926000314802
427448	22246952000316302
427449	22247162000328902
427450	22249219000449302
427451	22249260000450502
427462	22196428000837902
427463	22196532000850502
427464	22197020000890502
427469	22290849000986302
427470	22298235000538802
427472	2780590901249102
427477	22130499000381902
427479	22140364000518002
427481	22143282000608102
427482	22149618000879302
427483	22151902000816802
427485	22153073000237102
427486	22159120000127902
427487	22197180000901902
427489	22200729000234502
427490	22201312000304102
427491	22205891000561802
427492	22208803000705102
427493	22210825000790902
427494	22213453000958302
427495	22215960000153902
427496	22219856000434202
427497	22220767000483902
427498	22246169000273702
427499	22247083000322302
427500	22247639000356202
427501	22248002000378502
427502	22249145000444102
427503	22249795000483502
427504	22249875000490602
427505	22250889000561802
427506	22251198000578602
427507	22253911000625402
427508	22273442000770302
427509	22275826000945502
427510	22276120000964602
427511	22276305000981302
427512	22276432000994002
427513	22276624000001202
427514	22278793000153602
427515	22278844000157702
427516	22279927000231002
427517	22280365000253102
427518	22280804000280002
427519	22281187000299402
427520	22281851000334602
427521	22282232000362402
427522	22282551000388202
427525	22283568000460802
427526	22284632000527302
427527	22285087000561002
427528	22285157000564602
427529	22285684000605902
427532	22286180000646802
427533	22286209000649202
427534	22287591000759602
427535	22288292000807402
427536	22288947000852902
427537	22289023000859802
427538	22289271000875402
427539	22289385000885402
427540	22289449000890802
427541	22289495000893602
427542	22289814000918902
427543	22289904000923602
427544	22290189000946802
427545	22290833000985202
427546	22290909000990202
427547	22291474000027802
427548	22291693000041402
427549	22291742000043002
427552	22292436000089102
427553	22292548000096902
427554	22292852000108902
427555	22293565000158602
427556	22293587000159702
427557	22294126000200202
427558	22294216000209302
427559	22295306000291102
427560	22295917000339802
427561	22296051000350102
427562	22296134000358702
427563	22296303000371902
427564	22296337000373502
427565	22296462000382302
427566	22296822000406502
427567	22296897000414802
427568	22297045000426102
427569	22297096000431002
427570	22297354000458102
427571	22297488000466802
427572	22297622000479702
427574	22297784000493302
427575	22298005000520702
427576	22298515000562902
427577	22298856000587702
427578	22298907000590602
427579	22299032000596702
427581	22299399000622302
427582	22299443000625202
427583	22299618000640102
427584	22299663000645702
427585	22299695000646502
427586	22299705000647002
427587	22299727000648502
427589	22299739000649702
427590	22300002000673602
427591	22300046000679202
427592	22300080000681602
427593	22300167000689402
427594	22300476000714502
427595	22300545000721102
427596	22301218000774802
427597	22301269000780702
427598	22301717000820202
427599	22301786000825602
427600	22301924000837202
427601	22302306000861102
427602	22302780000894602
427603	22303094000923302
427604	22303233000932902
427605	22303577000968702
427606	22303915000998802
427607	22304146000013802
427608	22304467000039402
427609	22304472000039602
427610	22304498000041802
427611	22304753000061702
427612	22305160000098702
427613	22305426000125002
427614	22305438000126902
427615	22306296000185602
427616	22306577000208002
427617	22306916000237602
427618	22307751000328002
427619	22307861000332402
427620	22308039000340402
427621	22308153000348902
427622	22308304000366502
427623	22308338000369202
427624	22308484000385002
427625	22308652000398602
427626	22309029000430102
427628	22309649000475702
427629	22309775000483302
427630	22310136000506302
427631	22310487000541202
427632	22310932000579402
427633	22311122000598102
427634	22311396000623502
427635	22311430000624902
427636	22311436000626002
427637	22311661000642502
427638	22311723000646702
427639	22311918000661402
427640	22312029000672602
427642	22312685000734802
427643	22313882000821802
427644	22314006000834502
427645	22314205000851102
427646	22314286000859102
427647	22314797000902002
427648	22314808000902702
427649	22315058000929302
427650	22315086000931802
427651	22315120000934002
427652	22315582000963302
427653	22315585000963702
427654	22315669000970202
427655	22315882000990702
427656	22316080000008302
427657	22317560000090802
427658	22317852000106202
427659	22318112000119102
427660	22318411000132902
427661	22318769000155902
427662	22319055000173702
427663	22319743000213502
427664	22319769000216102
427665	22320225000245202
427666	22320654000276002
427667	22320684000277402
427668	22321019000304202
427669	22321371000333402
427670	22321763000368202
427671	22322937000463302
427672	22323176000485502
427673	22323277000494202
427674	22323993000549302
427675	22324005000550402
427676	22324900000614502
427678	22325117000634402
427679	22325164000639702
427680	22325183000640002
427682	22326067000711702
427683	22326243000720902
427684	22327114000794102
427685	22327278000812402
427686	22328847000932002
427687	22329101000954102
427688	22329422000979602
427689	22329428000980002
427690	22329483000982602
427691	22329554000989302
427692	22329612000995802
427693	22329641000997202
427694	22329826000011202
427695	22329856000015702
427696	22330472000068902
427697	22330552000077902
427698	22331009000111702
427699	22331650000166502
427700	22331815000178302
427701	22332364000225202
427702	22332887000263102
427703	22333313000299202
427704	22333364000303402
427705	22333431000309302
427706	22333552000319802
427707	22333800000343802
427708	22334316000392502
427709	22334333000394502
427710	22334608000413402
427711	22334897000434302
427712	22334911000435402
427713	22335159000457902
427714	22335216000461602
427715	22335241000463202
427716	22335762000505802
427717	22335766000506402
427718	22336568000572902
427719	22336822000592002
427720	22336990000608302
427721	22336999000610002
427722	22337391000644702
427723	22337413000647002
427724	22338214000717702
427725	22338320000723802
427726	22338682000758102
427727	22338870000776102
427728	22338926000781802
427729	22339254000809602
427730	22340637000939702
427731	22341026000975302
427732	22341273000001302
427733	22341612000032802
427734	22341736000037802
427735	22342802000115502
427736	22343635000199902
427737	22344462000263302
427738	22344709000284902
427739	22345154000321502
427740	22345595000359102
427741	22346653000432302
427742	22346846000446802
427743	22348515000586902
427744	22348541000590302
427745	22348802000614002
427747	22349262000649102
427748	22349273000650102
427749	22349305000652402
427750	22349702000674802
427751	22349840000686202
427752	22350072000704202
427753	22350176000709402
427754	22350387000723902
427756	22351611000806502
427757	22351679000809302
427758	22351699000810302
427759	22352051000833602
427760	22352193000842802
427761	22353571000927002
427762	22353806000936302
427763	22354198000966902
427764	22354366000976602
427765	22355148000042102
427766	22355187000045302
427767	22355334000059402
427768	22355462000070702
427769	22355855000010802
427770	22355965000018902
427771	22356112000029402
427772	22356313000044802
427773	22356639000068402
427774	22356964000092802
427775	22356974000093602
427776	22357210000112102
427777	22357486000135602
427778	22357740000159702
427779	22357856000172002
427780	22357970000181202
427781	22358066000184602
427782	22358097000187102
427783	22358270000200902
427784	22359358000274802
427785	22359765000300502
427786	22360328000339902
427787	22361384000410202
427788	22361521000419002
427789	22361601000424602
427790	22361833000439302
427791	22361941000446902
427792	22362161000460802
427793	22362519000485702
427794	22362643000492202
427795	22363026000522802
427796	22363094000527802
427797	22363812000574502
427798	22364314000612502
427799	22364731000646402
427800	22364972000665402
427801	22365044000670402
427802	22365330000691502
427803	22365606000707902
427804	22365779000724302
427805	22365965000739202
427806	22366177000754702
427807	22366382000776002
427808	22367207000827302
427809	22367905000868602
427810	22367972000874102
427811	22368291000893502
427812	22368868000939502
427813	22368905000942502
427814	22368918000943402
427815	22369048000955002
427816	22369889000016702
427817	22370056000028802
427819	22372064000167202
427820	22372387000195302
427821	22372773000223702
427822	22373086000249102
427823	22373276000267302
427824	22373358000274502
427826	22373560000291902
427827	22373853000315402
427828	22374381000349302
427829	22374824000379302
427830	22374970000389602
427831	22375140000401602
427832	22375714000446202
427833	22375911000458302
427834	22375998000464902
427835	22376522000510302
427836	22376604000517502
427837	22377333000566902
427839	22345706000367302
427840	22345845000375702
427845	22346063000385802
427846	22346065000386002
427847	22346347000404402
427849	22377847000606602
427850	22378862000683602
427851	22379086000704102
427852	22379443000737202
427853	22379620000748102
427854	22380232000790402
427855	22380431000806602
427856	22382161000947602
427857	22382808000004402
427858	22383341000044402
427859	22384097000114702
427860	22384788000179802
427861	22385769000239702
427862	22386589000308902
427863	22386910000335302
427865	22387052000348502
427866	22388169000532402
427867	22388906000657402
427869	22389853000745802
427870	22390024000759202
427871	22390850000824502
427872	22391052000839002
427873	22391450000875202
427874	22391454000875802
427875	22391550000888302
427876	22391711000900702
427877	22393473000044902
427879	22393969000083402
427880	22394361000109202
427881	22394515000124602
427882	22394581000129502
427883	22394620000132802
427884	22394715000136302
427885	22395192000173302
427886	22395786000219902
427887	22395958000233402
427888	22396668000280102
427889	22396805000290802
427890	22397133000321602
427891	22397223000328202
427892	22397258000331402
427893	22397377000343602
427894	22397560000359002
427895	22397809000380202
427896	22398358000433002
427897	22398376000435202
427898	22398675000460302
427899	22398865000477902
427900	22398939000483202
427901	22399121000497302
427902	22399502000527202
427903	22399796000550702
427904	22400367000591002
427905	22400703000621402
427906	22401498000691002
427907	22401894000729402
427909	22402486000780002
427910	22402595000787402
427911	22402661000793602
427912	22402665000794002
427913	22403108000826902
427914	22403520000843602
427915	22403658000851802
427916	22404114000894802
427917	22405513000007802
427918	22405660000023302
427919	22406173000068102
427920	22407491000176402
427921	22407622000185802
427922	22409403000339802
427923	22410212000408302
427924	22411736000533802
427925	22412078000562902
427926	22412114000565002
427927	22412321000585002
427928	22412728000616302
427929	22413108000646302
427930	22414713000775202
427931	22414993000801502
427932	22416022000880102
427933	22416342000916302
427934	22416583000944402
427935	22417539000112502
427936	22420429000357102
427937	22420581000366902
427940	22424277000569002
427942	22424807000591502
427943	22426098000663802
427944	22427685000763302
427945	22427800000771702
427946	22428791000830802
427947	22430491000945802
427948	22430827000965702
427949	22431016000977902
427950	22431497000013402
427951	22432656000078002
427952	22434471000212202
427953	22435328000267202
427954	22437917000426002
427955	22439177000503702
427956	22441155000627202
427957	22441636000658602
427958	22442812000727702
427959	22443172000744102
427960	22443620000772602
427961	22444602000842102
427962	22446589000963302
427963	22447581000023902
427964	22447752000035302
427965	22451315000168102
427966	22454223000187602
427967	22456701000200002
427968	22456968000200402
427969	22461449000228902
427970	22462713000234502
427971	22468534000260902
427972	22482290000311702
427973	22545338000620102
427975	22551074000709202
427976	22554225000761902
427977	22555041000776602
427978	22555269000782202
427979	22555558000787802
427980	22556565000805302
427981	22558827000847502
427982	22559301000856402
427983	22560888000880002
427986	22562394000906102
427987	22562687000913202
427988	22562718000913702
427989	22563117000921202
427990	22563782000937402
427991	22564990000959602
427993	22567375000007002
427995	22569250000046002
427996	22569741000055302
427999	22573350000105802
428000	22574779000128902
428001	22575061000134002
428002	22576063000156502
428003	22576432000159302
428004	22578019000186702
428005	22579864000210902
428006	22580304000217702
428007	22582680000250702
428008	22584093000263602
428010	22586311000284302
428011	22587873000300202
428012	22588617000309802
428013	22589836000321802
428014	22590256000324602
428015	22595950000362602
428016	22607480000443802
428017	22608230000446902
428018	22611905000468302
428019	22614455000482402
428020	22614633000483602
428021	22625563000534902
428022	22632336000571602
428023	22636866000592202
428024	22639083000613502
428025	22640545000622602
428028	22644530000657102
428029	22662750000787002
428030	22669409000845602
428031	22670035000852002
428032	22679053000933302
428033	22681270000952802
428034	22714984000701602
428035	22751703000555002
428036	23319275000723802
428037	25060198000102802
428038	25090123000144602
428039	25135675000205202
428040	25136769000207302
428041	25150763000230702
428042	25248310000382302
428064	21948060000642502
428065	22117319000331102
428066	22148265000383402
428067	22243842000152102
428068	22246296000281002
428069	22358948000245102
428070	22135489000472002
428080	2737346300221902
428081	2737587100228702
428082	2737823400232302
428083	2738653700244102
428085	2751064500255702
428086	2773404500209802
428087	2775438401238402
428088	2777836401243202
428089	2786112000252202
428090	21942812000720102
428091	21951604000206802
428092	21973248000120902
428093	21977992000621102
428094	21978895000711602
428095	21979176000731502
428096	21980417000862702
428097	21986161000454902
428098	21986477000483502
428099	21988520000654002
428100	21996014000450002
428101	22000893000858502
428103	22002046000963302
428104	22004945000278702
428105	22006134000391702
428106	22008810000663402
428107	22009067000691502
428108	22012673000257102
428109	22020558000882302
428110	22075834000660302
428111	22075861000662802
428112	22077299000806802
428113	22078464000886202
428114	22080912000908702
428116	22088103000561202
428117	22089243000753502
428118	22091851000141102
428119	22092489000248002
428120	22092608000263302
428121	22093067000346802
428122	22093401000403002
428123	22095676000722902
428124	22095952000768802
428125	22097063000017802
428126	22097382000069302
428127	22097866000164302
428128	22098640000332602
428130	22100384000688602
428131	22101839000992302
428133	22102346000129802
428135	22103768000407602
428136	22104271000522002
428137	22106536000934002
428139	22107827000300702
428140	22107970000363302
428141	22109398000703202
428142	22109617000763902
428143	22109643000774402
428144	22110132000924402
428145	22110766000137602
428147	22112023000528702
428148	22112368000626902
428149	22113024000855402
428151	22113959000176102
428152	22113969000179102
428153	22114509000366902
428157	22115947000793602
428158	22117271000297602
428162	22117323000333302
428165	22117424000350102
428166	22118827000824602
428167	22119823000222202
428168	22120416000465802
428170	22120886000621902
428171	22121161000748202
428173	22122049000130202
428176	22122256000233202
428179	22122753000434802
428188	22124011000895902
428194	22124034000911702
428196	22124339000007302
428199	22124653000134302
428200	22125013000273302
428201	22125403000429802
428202	22125538000467602
428203	22126032000636202
428204	22126069000648502
428205	22127441000158602
428206	22128667000617002
428207	22128908000719802
428209	22130888000507902
428210	22132189000050302
428211	22133425000540702
428212	22133843000675802
428213	22134025000769102
428214	22134798000127002
428216	22135505000475402
428217	22135758000564602
428218	22136799000009502
428219	22137830000432302
428220	22138648000788902
428221	22138925000934702
428222	22139034000990702
428223	22139614000240502
428224	22139854000331502
428225	22139940000360402
428226	22140651000629302
428228	22143489000646202
428229	22144278000901402
428230	22144906000124602
428231	22145086000186602
428232	22147253000046602
428233	22147853000244202
428234	22148153000365702
428236	22148407000429202
428237	22149644000891802
428238	22150044000038402
428241	22152647000095002
428243	22154271000617602
428244	22154410000669202
428245	22154534000725302
428246	22154855000824902
428247	22155097000901902
428248	22155551000035602
428249	22155745000125202
428250	22156065000230002
428251	22156504000391002
428252	22156842000493002
428253	22158359000944102
428254	22160092000447302
428255	22160351000515702
428256	22160488000580102
428257	22161652000886702
428258	22162811000168902
428259	22163985000404202
428260	22164053000421602
428261	22164629000532802
428262	22165221000650402
428263	22165301000671302
428264	22165330000681402
428265	22165457000699102
428266	22165918000792902
428267	22168193000219902
428268	22170547000651802
428269	22170613000671802
428270	22171338000809802
428271	22172739000048102
428272	22174424000297602
428273	22174500000308602
428274	22174824000334502
428275	22174875000341402
428276	22175508000402102
428277	22176125000478302
428278	22182109000067002
428279	22185865000479202
428280	22187118000634002
428281	22188806000882402
428282	22189544000995402
428283	22189796000031702
428284	22190106000080402
428285	22190825000179902
428286	22191213000229502
428287	22192311000389202
428288	22192558000428402
428289	22194231000618602
428290	22194719000671402
428291	22195895000796002
428292	22197079000897502
428293	22197621000941202
428294	22197626000942002
428295	22198203000991002
428296	22199793000148502
428297	22200029000171602
428298	22201811000334402
428299	22201929000350102
428300	22202158000364002
428301	22202602000398002
428302	22203017000435302
428303	22203094000445102
428304	22203233000461802
428305	22203544000480602
